distribution_type,distribution_downloadURL,distribution_mediaType,distribution_describedBy,distribution_describedByType,title,description,modified,accessLevel,identifier,landingPage
dcat:Distribution,https://opendata.maryland.gov/api/views/es5z-krc7/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/es5z-krc7/columns.rdf,application/rdf+xml,MD COVID-19 - Contact Tracing Contacts Reached and Interviewed,"<b>Summary</b>
The cumulative total of confirmed COVID-19 case contacts that have been entered into covidLINK and have been reached for contact tracing interviews as of the date of report.

<b>Description</b>
The MD COVID-19 - Contact Tracing Contacts Reached and Interviewed data layer reflects the cumulative total of confirmed COVID-19 case contacts that have been entered into covidLINK and have been reached for contact tracing interviews as of the date of report. Individuals that responded to outreach attempts and were veriﬁed as the intended call recipient are considered successfully reached. Not responding to calls is the primary reason contacts are not successfully reached. For contacts reached, reasons for not completing an interview include scheduling conﬂict, hospitalization/incapacitation, and refusal to participate. Data are updated weekly on Wednesday during the 10 a.m. hour (data is reported through the previous Saturday).

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/es5z-krc7,https://opendata.maryland.gov/d/es5z-krc7
dcat:Distribution,https://opendata.maryland.gov/api/views/es5z-krc7/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/es5z-krc7/columns.json,application/json,MD COVID-19 - Contact Tracing Contacts Reached and Interviewed,"<b>Summary</b>
The cumulative total of confirmed COVID-19 case contacts that have been entered into covidLINK and have been reached for contact tracing interviews as of the date of report.

<b>Description</b>
The MD COVID-19 - Contact Tracing Contacts Reached and Interviewed data layer reflects the cumulative total of confirmed COVID-19 case contacts that have been entered into covidLINK and have been reached for contact tracing interviews as of the date of report. Individuals that responded to outreach attempts and were veriﬁed as the intended call recipient are considered successfully reached. Not responding to calls is the primary reason contacts are not successfully reached. For contacts reached, reasons for not completing an interview include scheduling conﬂict, hospitalization/incapacitation, and refusal to participate. Data are updated weekly on Wednesday during the 10 a.m. hour (data is reported through the previous Saturday).

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/es5z-krc7,https://opendata.maryland.gov/d/es5z-krc7
dcat:Distribution,https://opendata.maryland.gov/api/views/es5z-krc7/rows.xml?accessType=DOWNLOAD,application/xml,https://opendata.maryland.gov/api/views/es5z-krc7/columns.svc,application/xml,MD COVID-19 - Contact Tracing Contacts Reached and Interviewed,"<b>Summary</b>
The cumulative total of confirmed COVID-19 case contacts that have been entered into covidLINK and have been reached for contact tracing interviews as of the date of report.

<b>Description</b>
The MD COVID-19 - Contact Tracing Contacts Reached and Interviewed data layer reflects the cumulative total of confirmed COVID-19 case contacts that have been entered into covidLINK and have been reached for contact tracing interviews as of the date of report. Individuals that responded to outreach attempts and were veriﬁed as the intended call recipient are considered successfully reached. Not responding to calls is the primary reason contacts are not successfully reached. For contacts reached, reasons for not completing an interview include scheduling conﬂict, hospitalization/incapacitation, and refusal to participate. Data are updated weekly on Wednesday during the 10 a.m. hour (data is reported through the previous Saturday).

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/es5z-krc7,https://opendata.maryland.gov/d/es5z-krc7
dcat:Distribution,https://opendata.maryland.gov/api/views/f69n-xunr/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,"MD COVID-19 - Total Cases in Congregate Facility Settings (Nursing Homes, Assisted Living, State and Local Facilities and Group Homes with +10 Residents)","<b>Summary</b>
Confirmed COVID-19 cases among Maryland residents who live and work in congregate living facilities in Maryland for the reporting period.

<b>Description</b>
The MD COVID-19 - Total Cases in Congregate Facility Settings data layer is a total of positive COVID-19 test results have been reported to MDH in nursing homes, assisted living facilities, group homes of 10 or more and state and local facilities for the reporting period. Data are reported to MDH by local health departments, the Department of Public Safety and Correctional Services and the Department of Juvenile Services. To appear on the list, facilities report at least one confirmed case of COVID-19 over the prior 14 days. Facilities are removed from the list when health officials determine 14 days have passed with no new cases and no tests pending. The list provides a point-in-time picture of COVID-19 case activity among these facilities. Numbers reported for each facility listed reflect totals ever reported for cases. Data are updated once weekly.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/f69n-xunr,https://opendata.maryland.gov/d/f69n-xunr
dcat:Distribution,https://opendata.maryland.gov/api/views/f69n-xunr/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/f69n-xunr/columns.rdf,application/rdf+xml,"MD COVID-19 - Total Cases in Congregate Facility Settings (Nursing Homes, Assisted Living, State and Local Facilities and Group Homes with +10 Residents)","<b>Summary</b>
Confirmed COVID-19 cases among Maryland residents who live and work in congregate living facilities in Maryland for the reporting period.

<b>Description</b>
The MD COVID-19 - Total Cases in Congregate Facility Settings data layer is a total of positive COVID-19 test results have been reported to MDH in nursing homes, assisted living facilities, group homes of 10 or more and state and local facilities for the reporting period. Data are reported to MDH by local health departments, the Department of Public Safety and Correctional Services and the Department of Juvenile Services. To appear on the list, facilities report at least one confirmed case of COVID-19 over the prior 14 days. Facilities are removed from the list when health officials determine 14 days have passed with no new cases and no tests pending. The list provides a point-in-time picture of COVID-19 case activity among these facilities. Numbers reported for each facility listed reflect totals ever reported for cases. Data are updated once weekly.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/f69n-xunr,https://opendata.maryland.gov/d/f69n-xunr
dcat:Distribution,https://opendata.maryland.gov/api/views/f69n-xunr/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/f69n-xunr/columns.json,application/json,"MD COVID-19 - Total Cases in Congregate Facility Settings (Nursing Homes, Assisted Living, State and Local Facilities and Group Homes with +10 Residents)","<b>Summary</b>
Confirmed COVID-19 cases among Maryland residents who live and work in congregate living facilities in Maryland for the reporting period.

<b>Description</b>
The MD COVID-19 - Total Cases in Congregate Facility Settings data layer is a total of positive COVID-19 test results have been reported to MDH in nursing homes, assisted living facilities, group homes of 10 or more and state and local facilities for the reporting period. Data are reported to MDH by local health departments, the Department of Public Safety and Correctional Services and the Department of Juvenile Services. To appear on the list, facilities report at least one confirmed case of COVID-19 over the prior 14 days. Facilities are removed from the list when health officials determine 14 days have passed with no new cases and no tests pending. The list provides a point-in-time picture of COVID-19 case activity among these facilities. Numbers reported for each facility listed reflect totals ever reported for cases. Data are updated once weekly.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/f69n-xunr,https://opendata.maryland.gov/d/f69n-xunr
dcat:Distribution,https://opendata.maryland.gov/api/views/f69n-xunr/rows.xml?accessType=DOWNLOAD,application/xml,https://opendata.maryland.gov/api/views/f69n-xunr/columns.svc,application/xml,"MD COVID-19 - Total Cases in Congregate Facility Settings (Nursing Homes, Assisted Living, State and Local Facilities and Group Homes with +10 Residents)","<b>Summary</b>
Confirmed COVID-19 cases among Maryland residents who live and work in congregate living facilities in Maryland for the reporting period.

<b>Description</b>
The MD COVID-19 - Total Cases in Congregate Facility Settings data layer is a total of positive COVID-19 test results have been reported to MDH in nursing homes, assisted living facilities, group homes of 10 or more and state and local facilities for the reporting period. Data are reported to MDH by local health departments, the Department of Public Safety and Correctional Services and the Department of Juvenile Services. To appear on the list, facilities report at least one confirmed case of COVID-19 over the prior 14 days. Facilities are removed from the list when health officials determine 14 days have passed with no new cases and no tests pending. The list provides a point-in-time picture of COVID-19 case activity among these facilities. Numbers reported for each facility listed reflect totals ever reported for cases. Data are updated once weekly.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/f69n-xunr,https://opendata.maryland.gov/d/f69n-xunr
dcat:Distribution,https://opendata.maryland.gov/api/views/f7zu-3dcm/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,"MD COVID-19 - Total Deaths in Congregate Facility Settings (Nursing Homes, Assisted Living, State and Local Facilities and Group Homes +10 Residents)","<b>Summary</b>
Confirmed COVID-19 deaths among Maryland residents who live and work in congregate living facilities in Maryland for the reporting period.

<b>Description</b>
The MD COVID-19 - Total Deaths in Congregate Facility Settings data layer is a total of deaths confirmed by a positive COVID-19 test result that have been reported to MDH in nursing homes, assisted living facilities, group homes of 10 or more and state and local facilities for the reporting period. Data are reported to MDH by local health departments, the Department of Public Safety and Correctional Services and the Department of Juvenile Services. To appear on the list, facilities report at least one confirmed case of COVID-19 over the prior 14 days. Facilities are removed from the list when health officials determine 14 days have passed with no new cases and no tests pending. The list provides a point-in-time picture of COVID-19 case activity among these facilities. Numbers reported for each facility listed reflect totals ever reported for deaths. Data are updated once weekly.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/f7zu-3dcm,https://opendata.maryland.gov/d/f7zu-3dcm
dcat:Distribution,https://opendata.maryland.gov/api/views/f7zu-3dcm/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/f7zu-3dcm/columns.rdf,application/rdf+xml,"MD COVID-19 - Total Deaths in Congregate Facility Settings (Nursing Homes, Assisted Living, State and Local Facilities and Group Homes +10 Residents)","<b>Summary</b>
Confirmed COVID-19 deaths among Maryland residents who live and work in congregate living facilities in Maryland for the reporting period.

<b>Description</b>
The MD COVID-19 - Total Deaths in Congregate Facility Settings data layer is a total of deaths confirmed by a positive COVID-19 test result that have been reported to MDH in nursing homes, assisted living facilities, group homes of 10 or more and state and local facilities for the reporting period. Data are reported to MDH by local health departments, the Department of Public Safety and Correctional Services and the Department of Juvenile Services. To appear on the list, facilities report at least one confirmed case of COVID-19 over the prior 14 days. Facilities are removed from the list when health officials determine 14 days have passed with no new cases and no tests pending. The list provides a point-in-time picture of COVID-19 case activity among these facilities. Numbers reported for each facility listed reflect totals ever reported for deaths. Data are updated once weekly.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/f7zu-3dcm,https://opendata.maryland.gov/d/f7zu-3dcm
dcat:Distribution,https://opendata.maryland.gov/api/views/f7zu-3dcm/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/f7zu-3dcm/columns.json,application/json,"MD COVID-19 - Total Deaths in Congregate Facility Settings (Nursing Homes, Assisted Living, State and Local Facilities and Group Homes +10 Residents)","<b>Summary</b>
Confirmed COVID-19 deaths among Maryland residents who live and work in congregate living facilities in Maryland for the reporting period.

<b>Description</b>
The MD COVID-19 - Total Deaths in Congregate Facility Settings data layer is a total of deaths confirmed by a positive COVID-19 test result that have been reported to MDH in nursing homes, assisted living facilities, group homes of 10 or more and state and local facilities for the reporting period. Data are reported to MDH by local health departments, the Department of Public Safety and Correctional Services and the Department of Juvenile Services. To appear on the list, facilities report at least one confirmed case of COVID-19 over the prior 14 days. Facilities are removed from the list when health officials determine 14 days have passed with no new cases and no tests pending. The list provides a point-in-time picture of COVID-19 case activity among these facilities. Numbers reported for each facility listed reflect totals ever reported for deaths. Data are updated once weekly.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/f7zu-3dcm,https://opendata.maryland.gov/d/f7zu-3dcm
dcat:Distribution,https://opendata.maryland.gov/api/views/f7zu-3dcm/rows.xml?accessType=DOWNLOAD,application/xml,https://opendata.maryland.gov/api/views/f7zu-3dcm/columns.svc,application/xml,"MD COVID-19 - Total Deaths in Congregate Facility Settings (Nursing Homes, Assisted Living, State and Local Facilities and Group Homes +10 Residents)","<b>Summary</b>
Confirmed COVID-19 deaths among Maryland residents who live and work in congregate living facilities in Maryland for the reporting period.

<b>Description</b>
The MD COVID-19 - Total Deaths in Congregate Facility Settings data layer is a total of deaths confirmed by a positive COVID-19 test result that have been reported to MDH in nursing homes, assisted living facilities, group homes of 10 or more and state and local facilities for the reporting period. Data are reported to MDH by local health departments, the Department of Public Safety and Correctional Services and the Department of Juvenile Services. To appear on the list, facilities report at least one confirmed case of COVID-19 over the prior 14 days. Facilities are removed from the list when health officials determine 14 days have passed with no new cases and no tests pending. The list provides a point-in-time picture of COVID-19 case activity among these facilities. Numbers reported for each facility listed reflect totals ever reported for deaths. Data are updated once weekly.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/f7zu-3dcm,https://opendata.maryland.gov/d/f7zu-3dcm
dcat:Distribution,https://opendata.maryland.gov/api/views/fjhq-fq5a/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,MD COVID-19 - Contact Tracing Cases Reached and Interviewed,"<b>Summary</b>
The cumulative total of confirmed COVID-19 cases that have been entered into covidLINK and have been reached for contact tracing interviews as of the date of report.

<b>Description</b>
The MD COVID-19 - Contact Tracing Cases Reached and Interviewed data layer reflects the cumulative total of confirmed COVID-19 cases that have been entered into covidLINK and been reached for contact tracing interviews as of the date of report. Individuals that responded to outreach attempts and were veriﬁed as the intended call recipient are considered successfully reached. Cases are considered interviewed if they have completed the case investigation interview. Not responding to calls is the primary reason cases are not successfully reached. For cases reached, reasons for not completing an interview include scheduling conﬂict, hospitalization/incapacitation, and refusal to participate. Data are updated weekly on Wednesday during the 10 a.m. hour (data is reported through the previous Saturday).

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/fjhq-fq5a,https://opendata.maryland.gov/d/fjhq-fq5a
dcat:Distribution,https://opendata.maryland.gov/api/views/fjhq-fq5a/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/fjhq-fq5a/columns.rdf,application/rdf+xml,MD COVID-19 - Contact Tracing Cases Reached and Interviewed,"<b>Summary</b>
The cumulative total of confirmed COVID-19 cases that have been entered into covidLINK and have been reached for contact tracing interviews as of the date of report.

<b>Description</b>
The MD COVID-19 - Contact Tracing Cases Reached and Interviewed data layer reflects the cumulative total of confirmed COVID-19 cases that have been entered into covidLINK and been reached for contact tracing interviews as of the date of report. Individuals that responded to outreach attempts and were veriﬁed as the intended call recipient are considered successfully reached. Cases are considered interviewed if they have completed the case investigation interview. Not responding to calls is the primary reason cases are not successfully reached. For cases reached, reasons for not completing an interview include scheduling conﬂict, hospitalization/incapacitation, and refusal to participate. Data are updated weekly on Wednesday during the 10 a.m. hour (data is reported through the previous Saturday).

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/fjhq-fq5a,https://opendata.maryland.gov/d/fjhq-fq5a
dcat:Distribution,https://opendata.maryland.gov/api/views/fjhq-fq5a/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/fjhq-fq5a/columns.json,application/json,MD COVID-19 - Contact Tracing Cases Reached and Interviewed,"<b>Summary</b>
The cumulative total of confirmed COVID-19 cases that have been entered into covidLINK and have been reached for contact tracing interviews as of the date of report.

<b>Description</b>
The MD COVID-19 - Contact Tracing Cases Reached and Interviewed data layer reflects the cumulative total of confirmed COVID-19 cases that have been entered into covidLINK and been reached for contact tracing interviews as of the date of report. Individuals that responded to outreach attempts and were veriﬁed as the intended call recipient are considered successfully reached. Cases are considered interviewed if they have completed the case investigation interview. Not responding to calls is the primary reason cases are not successfully reached. For cases reached, reasons for not completing an interview include scheduling conﬂict, hospitalization/incapacitation, and refusal to participate. Data are updated weekly on Wednesday during the 10 a.m. hour (data is reported through the previous Saturday).

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/fjhq-fq5a,https://opendata.maryland.gov/d/fjhq-fq5a
dcat:Distribution,https://opendata.maryland.gov/api/views/fjhq-fq5a/rows.xml?accessType=DOWNLOAD,application/xml,https://opendata.maryland.gov/api/views/fjhq-fq5a/columns.svc,application/xml,MD COVID-19 - Contact Tracing Cases Reached and Interviewed,"<b>Summary</b>
The cumulative total of confirmed COVID-19 cases that have been entered into covidLINK and have been reached for contact tracing interviews as of the date of report.

<b>Description</b>
The MD COVID-19 - Contact Tracing Cases Reached and Interviewed data layer reflects the cumulative total of confirmed COVID-19 cases that have been entered into covidLINK and been reached for contact tracing interviews as of the date of report. Individuals that responded to outreach attempts and were veriﬁed as the intended call recipient are considered successfully reached. Cases are considered interviewed if they have completed the case investigation interview. Not responding to calls is the primary reason cases are not successfully reached. For cases reached, reasons for not completing an interview include scheduling conﬂict, hospitalization/incapacitation, and refusal to participate. Data are updated weekly on Wednesday during the 10 a.m. hour (data is reported through the previous Saturday).

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/fjhq-fq5a,https://opendata.maryland.gov/d/fjhq-fq5a
dcat:Distribution,https://opendata.maryland.gov/api/views/g59h-ffnv/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,MD COVID-19 - Total Hospitalizations,"<b>Summary</b>
The cumulative number of COVID-19 positive Maryland residents who have been hospitalized.

<b>Description</b>
The MD COVID-19 - Total Hospitalizations data layer is a collection of the statewide cumulative total of individuals who tested positive for COVID-19 that have been reported each day by each local health department as having been hospitalized. As published to coronavirus.maryland.gov, this is the ""Ever Hospitalized"" number. ""Ever Hospitalized"" refers to the cumulative number of individuals who were admitted to the hospital at some point during their COVID-19 illness.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/g59h-ffnv,https://opendata.maryland.gov/d/g59h-ffnv
dcat:Distribution,https://opendata.maryland.gov/api/views/g59h-ffnv/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/g59h-ffnv/columns.rdf,application/rdf+xml,MD COVID-19 - Total Hospitalizations,"<b>Summary</b>
The cumulative number of COVID-19 positive Maryland residents who have been hospitalized.

<b>Description</b>
The MD COVID-19 - Total Hospitalizations data layer is a collection of the statewide cumulative total of individuals who tested positive for COVID-19 that have been reported each day by each local health department as having been hospitalized. As published to coronavirus.maryland.gov, this is the ""Ever Hospitalized"" number. ""Ever Hospitalized"" refers to the cumulative number of individuals who were admitted to the hospital at some point during their COVID-19 illness.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/g59h-ffnv,https://opendata.maryland.gov/d/g59h-ffnv
